Código;Matrícula;Fecha Matriculación;Marca;Modelo;Tipo;Variante;Clasificación medioambiental;Combustible;Cilindrada;Potencia;Número de Plazas;Fecha inicio de prestación del servicio de taxi;Eurotaxi;Régimen Especial;Fecha extracción dato
1532343;6752KSS;02/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/01/2019;NO;No;;;18/06/2024
1485418;6009KFM;23/11/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/11/2017;NO;No;;;18/06/2024
1508735;3098KJK;21/03/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/03/2018;NO;No;;;18/06/2024
1511692;9588KKS;08/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/05/2018;NO;No;;;18/06/2024
1523303;9419KPF;07/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/09/2018;NO;No;;;18/06/2024
1487032;0373KGC;18/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/12/2017;NO;No;;;18/06/2024
1506017;0795KHH;05/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/02/2018;NO;No;;;18/06/2024
1517700;1153KND;26/07/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/08/2018;NO;No;;;18/06/2024
1519751;4561KNY;29/08/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;31/08/2018;NO;No;;;18/06/2024
1506989;4707KHP;21/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/02/2018;NO;No;;;18/06/2024
1559105;0520KXV;07/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/06/2019;NO;No;;;18/06/2024
1444833;9067JVN;19/12/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/12/2016;NO;No;;;18/06/2024
1527104;8398KPY;18/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/10/2018;NO;No;;;18/06/2024
1526962;3424KPY;18/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/10/2018;NO;No;;;18/06/2024
1550180;2439KTD;28/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/02/2019;NO;No;;;18/06/2024
1486044;1054KFR;28/11/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/12/2017;NO;No;;;18/06/2024
1440726;7810JTR;03/11/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/11/2016;NO;No;;;18/06/2024
1523219;9885KPD;05/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/09/2018;NO;No;;;18/06/2024
1482379;4526KDN;09/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/10/2017;NO;No;;;18/06/2024
1528541;0636KRM;12/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/11/2018;NO;No;;;18/06/2024
1550677;8254KTK;06/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/02/2019;NO;No;;;18/06/2024
1615543;0374JMZ;04/04/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/01/2021;NO;No;;;18/06/2024
1565576;8993KZK;02/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/08/2019;NO;No;;;18/06/2024
1508895;4763KJK;21/03/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/03/2018;NO;No;;;18/06/2024
1426398;3833JNS;05/05/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/05/2016;NO;No;;;18/06/2024
1523231;8950KPF;07/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/09/2018;NO;No;;;18/06/2024
1512787;0841KLC;23/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/05/2018;NO;No;;;18/06/2024
1511327;0009KKK;26/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/05/2018;NO;No;;;18/06/2024
1481922;7778KDK;02/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/01/2018;NO;No;;;18/06/2024
1488654;4223KGS;11/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/01/2018;NO;No;;;18/06/2024
1507711;7563KHZ;02/03/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/03/2018;NO;No;;;18/06/2024
1486369;0179KFS;29/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/02/2018;NO;No;;;18/06/2024
1483489;6031KDW;26/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/10/2017;NO;No;;;18/06/2024
1426735;6421JNT;09/05/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/05/2016;NO;No;;;18/06/2024
1506407;0563KHJ;07/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/05/2018;NO;No;;;18/06/2024
1683171;2639JGZ;20/07/2015;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/10/2022;NO;NO;;;18/06/2024
1519465;8609KMZ;23/07/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/08/2018;NO;No;;;18/06/2024
1480819;5436KCY;13/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/09/2017;NO;No;;;18/06/2024
1480261;6852KCV;01/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/09/2017;NO;No;;;18/06/2024
1400599;3656JLF;14/01/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/01/2016;NO;No;;;18/06/2024
1478934;6270KCK;08/08/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/08/2017;NO;No;;;18/06/2024
1472754;4325JYW;05/05/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/05/2017;NO;No;;;18/06/2024
1528196;5945KRK;07/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/11/2018;NO;No;;;18/06/2024
1526895;3141KPX;16/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/10/2018;NO;No;;;18/06/2024
1512565;7170KKZ;21/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/05/2018;NO;No;;;18/06/2024
1432034;0373JRC;29/06/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/07/2016;NO;No;;;18/06/2024
1436857;4930JSS;19/09/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/09/2016;NO;No;;;18/06/2024
1443768;9638JVK;12/12/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/12/2016;NO;No;;;18/06/2024
1532166;7116KSS;02/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/01/2019;NO;No;;;18/06/2024
1549383;2631KTC;24/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/02/2019;NO;No;;;18/06/2024
1708536;8735KPY;18/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/06/2023;NO;NO;;;18/06/2024
1470486;8739JYH;17/04/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/04/2017;NO;No;;;18/06/2024
1438025;5989JTB;03/10/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/10/2016;NO;No;;;18/06/2024
1532368;4412KST;04/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/01/2019;NO;No;;;18/06/2024
1530570;1284KRW;29/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/12/2018;NO;No;;;18/06/2024
1674046;3014JVZ;02/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/06/2022;NO;NO;;;18/06/2024
1469393;1335JXX;29/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/04/2017;NO;No;;;18/06/2024
1486374;4635KFX;05/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/12/2017;NO;No;;;18/06/2024
1523312;3940KPF;07/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/09/2018;NO;No;;;18/06/2024
1532821;1017KSX;15/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/01/2019;NO;No;;;18/06/2024
1481129;4164KCX;07/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/09/2017;NO;No;;;18/06/2024
1598864;2025LFN;17/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/02/2020;NO;No;;;18/06/2024
1469970;9004JYF;07/04/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/04/2017;NO;No;;;18/06/2024
1510643;6147KKF;20/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/04/2018;NO;No;;;18/06/2024
1528377;5406KRK;07/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/11/2018;NO;No;;;18/06/2024
1485177;1337KFL;21/11/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/11/2017;NO;No;;;18/06/2024
1488916;2859KGV;16/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;7;22/01/2018;NO;No;;;18/06/2024
1489507;3043KGB;15/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/03/2018;NO;No;;;18/06/2024
1467359;9740JXH;07/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/03/2017;NO;No;;;18/06/2024
1374961;2905JCT;23/02/2015;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/03/2015;NO;No;;;18/06/2024
1549351;2338KTC;24/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/02/2019;NO;No;;;18/06/2024
1516502;6810KMX;18/07/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/07/2018;NO;No;;;18/06/2024
1506994;2553KHR;22/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/02/2018;NO;No;;;18/06/2024
1470686;9966JYJ;20/04/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/04/2017;NO;No;;;18/06/2024
1485003;3486KFJ;16/11/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2017;NO;No;;;18/06/2024
1399177;3816JKX;29/12/2015;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/12/2015;NO;No;;;18/06/2024
1433431;8136JRM;14/07/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/07/2016;NO;No;;;18/06/2024
1438354;9316JTB;04/10/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/10/2016;NO;No;;;18/06/2024
1552542;0354KTW;25/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/03/2019;NO;No;;;18/06/2024
1468749;2535JXP;21/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/03/2017;NO;No;;;18/06/2024
1550799;5693KTL;07/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/02/2019;NO;No;;;18/06/2024
1506405;7297KHK;12/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/02/2018;NO;No;;;18/06/2024
1476632;1432KBF;26/06/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/07/2017;NO;No;;;18/06/2024
1513686;9711KLN;01/06/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/06/2018;NO;No;;;18/06/2024
1555261;0630KWH;15/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/04/2019;NO;No;;;18/06/2024
1487014;3134KGB;15/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/12/2017;NO;No;;;18/06/2024
1512559;4909KKZ;18/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/05/2018;NO;No;;;18/06/2024
1554288;3531KVP;26/03/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/04/2019;NO;No;;;18/06/2024
1523021;6368KPD;04/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/09/2018;NO;No;;;18/06/2024
1551920;5518KTT;21/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/02/2019;NO;No;;;18/06/2024
1488743;9601KGS;12/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/01/2018;NO;No;;;18/06/2024
1530301;9359KRS;23/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/12/2018;NO;No;;;18/06/2024
1549492;4367KTD;28/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/02/2019;NO;No;;;18/06/2024
1527613;0968KRB;23/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;31/10/2018;NO;No;;;18/06/2024
1511963;2171KKV;10/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/05/2018;NO;No;;;18/06/2024
1523788;3085KPG;11/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/09/2018;NO;No;;;18/06/2024
1354511;5236JBV;26/12/2014;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/01/2015;NO;No;;;18/06/2024
1528455;3278KRL;08/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/11/2018;NO;No;;;18/06/2024
1467070;2187JXH;06/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/03/2017;NO;No;;;18/06/2024
1509223;4144KJS;28/03/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/04/2018;NO;No;;;18/06/2024
1514679;1607KLZ;19/06/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/06/2018;NO;No;;;18/06/2024
1373734;6291JCN;12/02/2015;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/02/2015;NO;No;;;18/06/2024
1483574;3658KDX;26/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2017;NO;No;;;18/06/2024
1486244;6651KFX;05/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;7;13/12/2017;NO;No;;;18/06/2024
1464077;6258JWK;27/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/02/2017;NO;No;;;18/06/2024
1577976;0031LCK;11/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/12/2019;NO;No;;;18/06/2024
1512909;1422KLC;23/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/05/2018;NO;No;;;18/06/2024
1531524;7061KSG;17/12/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/12/2018;NO;No;;;18/06/2024
1423910;5294JNC;12/04/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/04/2016;NO;No;;;18/06/2024
1510954;1233KKB;13/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/04/2018;NO;No;;;18/06/2024
1713714;4108KTX;27/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/09/2023;NO;NO;;;18/06/2024
1551165;7352KTL;07/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/02/2019;NO;No;;;18/06/2024
1505579;8323KHF;31/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/02/2018;NO;No;;;18/06/2024
1482045;1969KDL;03/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/10/2017;NO;No;;;18/06/2024
1507803;6258KJB;06/03/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/03/2018;NO;No;;;18/06/2024
1553902;3556KVM;21/03/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/03/2019;NO;No;;;18/06/2024
1507704;1989KDH;28/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/03/2018;NO;No;;;18/06/2024
1488170;2812KGP;04/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;7;08/01/2018;NO;No;;;18/06/2024
1516748;4787KMY;19/07/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/07/2018;NO;No;;;18/06/2024
1523217;1804KPF;05/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/09/2018;NO;No;;;18/06/2024
1419165;8240JLW;18/02/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/02/2016;NO;No;;;18/06/2024
1480246;1150KCS;29/08/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/09/2017;NO;No;;;18/06/2024
1445666;8802JVW;29/12/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/01/2017;NO;No;;;18/06/2024
1708517;0531KDR;16/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/06/2023;NO;NO;;;18/06/2024
1528965;5978KRN;15/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/11/2018;NO;No;;;18/06/2024
1532473;2050KSW;10/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/01/2019;NO;No;;;18/06/2024
1533241;6317KTB;23/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/01/2019;NO;No;;;18/06/2024
1484703;8902JMC;26/02/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/11/2017;NO;No;;;18/06/2024
1549339;3750KTF;29/01/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/02/2019;NO;No;;;18/06/2024
1519551;7056KNV;23/08/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/08/2018;NO;No;;;18/06/2024
1487234;3330KGC;18/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/12/2017;NO;No;;;18/06/2024
1477584;7366KBV;17/07/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/07/2017;NO;No;;;18/06/2024
1550495;2396KTL;06/02/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/02/2019;NO;No;;;18/06/2024
1531544;2944KSH;18/12/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/12/2018;NO;No;;;18/06/2024
1529088;5033KRR;20/11/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/11/2018;NO;No;;;18/06/2024
1523993;7106KPJ;19/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/09/2018;NO;No;;;18/06/2024
1570016;5989LBH;25/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/10/2019;NO;No;;;18/06/2024
1510825;0170KKH;24/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/04/2018;NO;No;;;18/06/2024
1489347;9346KGW;22/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/01/2018;NO;No;;;18/06/2024
1444077;0205JVM;14/12/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/12/2016;NO;No;;;18/06/2024
1516208;3073KMS;10/07/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/07/2018;NO;No;;;18/06/2024
